area_id,weight,weight_perc2.5,weight_perc25,weight_perc50,weight_perc75,weight_perc97.5,weight_std,weight_ci95,volume,volume_perc2.5,volume_perc25,volume_perc50,volume_perc75,volume_perc97.5,volume_std,volume_ci95,fat,fat_perc2.5,fat_perc25,fat_perc50,fat_perc75,fat_perc97.5,fat_std,fat_ci95,saturate,saturate_perc2.5,saturate_perc25,saturate_perc50,saturate_perc75,saturate_perc97.5,saturate_std,saturate_ci95,salt,salt_perc2.5,salt_perc25,salt_perc50,salt_perc75,salt_perc97.5,salt_std,salt_ci95,sugar,sugar_perc2.5,sugar_perc25,sugar_perc50,sugar_perc75,sugar_perc97.5,sugar_std,sugar_ci95,protein,protein_perc2.5,protein_perc25,protein_perc50,protein_perc75,protein_perc97.5,protein_std,protein_ci95,carb,carb_perc2.5,carb_perc25,carb_perc50,carb_perc75,carb_perc97.5,carb_std,carb_ci95,fibre,fibre_perc2.5,fibre_perc25,fibre_perc50,fibre_perc75,fibre_perc97.5,fibre_std,fibre_ci95,alcohol,alcohol_perc2.5,alcohol_perc25,alcohol_perc50,alcohol_perc75,alcohol_perc97.5,alcohol_std,alcohol_ci95,energy_fat,energy_fat_perc2.5,energy_fat_perc25,energy_fat_perc50,energy_fat_perc75,energy_fat_perc97.5,energy_fat_std,energy_fat_ci95,energy_saturate,energy_saturate_perc2.5,energy_saturate_perc25,energy_saturate_perc50,energy_saturate_perc75,energy_saturate_perc97.5,energy_saturate_std,energy_saturate_ci95,energy_sugar,energy_sugar_perc2.5,energy_sugar_perc25,energy_sugar_perc50,energy_sugar_perc75,energy_sugar_perc97.5,energy_sugar_std,energy_sugar_ci95,energy_protein,energy_protein_perc2.5,energy_protein_perc25,energy_protein_perc50,energy_protein_perc75,energy_protein_perc97.5,energy_protein_std,energy_protein_ci95,energy_carb,energy_carb_perc2.5,energy_carb_perc25,energy_carb_perc50,energy_carb_perc75,energy_carb_perc97.5,energy_carb_std,energy_carb_ci95,energy_fibre,energy_fibre_perc2.5,energy_fibre_perc25,energy_fibre_perc50,energy_fibre_perc75,energy_fibre_perc97.5,energy_fibre_std,energy_fibre_ci95,energy_alcohol,energy_alcohol_perc2.5,energy_alcohol_perc25,energy_alcohol_perc50,energy_alcohol_perc75,energy_alcohol_perc97.5,energy_alcohol_std,energy_alcohol_ci95,energy_tot,energy_tot_perc2.5,energy_tot_perc25,energy_tot_perc50,energy_tot_perc75,energy_tot_perc97.5,energy_tot_std,energy_tot_ci95,f_energy_fat,f_energy_saturate,f_energy_sugar,f_energy_protein,f_energy_carb,f_energy_fibre,f_energy_alcohol,energy_density,h_nutrients_weight,h_nutrients_weight_norm,h_nutrients_calories,h_nutrients_calories_norm,f_beer,f_dairy,f_eggs,f_fats_oils,f_fish,f_fruit_veg,f_grains,f_meat_red,f_poultry,f_readymade,f_sauces,f_soft_drinks,f_spirits,f_sweets,f_tea_coffee,f_water,f_wine,f_dairy_weight,f_eggs_weight,f_fats_oils_weight,f_fish_weight,f_fruit_veg_weight,f_grains_weight,f_meat_red_weight,f_poultry_weight,f_readymade_weight,f_sauces_weight,f_sweets_weight,h_items,h_items_norm,h_items_weight,h_items_weight_norm,representativeness_norm,transaction_days,num_transactions,man_day,population,male,female,age_0_17,age_18_64,age_65+,avg_age,area_sq_km,people_per_sq_km
E02000390,339.2628344,30,150,250,450,1000,323.5573615,4.119353465,104.7408429,15,50,75,113.6,340.8,83.94884971,2.262524749,9.002981689,0,0.2,1.9,13.8,48.1,14.29845372,0.14739187,3.561791503,0,0.1,0.6,3.9,21.4,6.673345306,0.068790434,0.552951879,0,0.01,0.15,0.75,2.6,1.511170045,0.015577501,10.14699812,0,0.8,3.6,10.3,59.5,16.55402126,0.170642798,5.40730099,0,0.5,2.8,7.9,24,6.807088289,0.070169089,16.32313658,0,0.1,5,22.6,73,22.30462469,0.229921389,1.594988106,0,0,1,2.2,8.1,2.453709782,0.025293425,0.275962835,0,0,0,0,7.11,1.601710949,0.016510818,81.0268352,0,1.8,17.1,124.2,432.9,128.6860835,1.326526828,32.05612353,0,0.9,5.4,35.1,192.6,60.06010775,0.619113909,40.58799248,0,3.2,14.4,41.2,238,66.21608503,0.682571191,21.62920396,0,2,11.2,31.6,96,27.22835316,0.280676356,65.29254633,0,0.4,20,90.4,292,89.21849874,0.919685555,3.012297394,0,0,1.4,4.4,15.6,4.842005681,0.049912549,1.931739842,0,0,0,0,49.77,11.21197665,0.115575728,172.8926227,0,41,103.5,269.2,568.2,171.1414078,1.764166432,0.468654092,0.185410592,0.234758383,0.125101948,0.37764796,0.017422938,0.011173061,0.509612622,1.713496466,0.73796276,1.5923838,0.685802374,0.017682437,0.118150827,0.011640476,0.028075719,0.026274216,0.293728001,0.13223026,0.050663784,0.021950611,0.049194867,0.014190294,0.02450043,0.001884648,0.15382057,0.005155068,0.027604556,0.023253236,0.081641081,0.0239958,0.028884625,0.025878647,0.377666098,0.178831085,0.058611379,0.051557204,0.057661076,0.016702142,0.098570863,3.24128494,0.792982118,2.808875371,0.811947071,0.384160314,31,50764,5623,6355,3085,3270,1146,4628,581,34.86058222,0.34,18691.17647
E02000391,322.3916293,29,150,250,400,1000,310.9267708,6.019987175,102.5242474,17.2,50,75,113.6,340.8,85.83416199,3.417978271,9.02762714,0,0.2,2,14.2,45,13.72205769,0.213385942,3.58579494,0,0.1,0.8,4,21.3,6.404502785,0.099593726,0.554230189,0,0.01,0.15,0.74,2.5,1.477234249,0.022971848,10.02674975,0,0.7,3.2,10,59.8,16.71674227,0.259955021,5.482471047,0,0.5,2.9,8.1,24,6.907150436,0.107410188,15.98660813,0,0.1,5,22.6,71.1,21.67185798,0.33700994,1.602051863,0,0,0.9,2.2,8.2825,2.578450883,0.040096404,0.325764753,0,0,0,0,7.11,1.81407086,0.028209852,81.24864426,0,1.8,18,127.8,405,123.4985192,1.920473479,32.27215446,0,0.9,7.2,36,191.7,57.64052506,0.896343538,40.10699899,0,2.8,12.8,40,239.2,66.86696908,1.039820085,21.92988419,0,2,11.6,32.4,96,27.62860174,0.429640754,63.94643253,0,0.4,20,90.4,284.4,86.68743193,1.348039758,3.041163142,0,0,1.4,4.4,16,5.108234209,0.079436,2.280353273,0,0,0,0,49.77,12.69849602,0.197468965,172.4464774,0,41.5,109.6,262.5,542.8,166.4684218,2.588680343,0.471152821,0.187143019,0.232576505,0.127169221,0.370819013,0.017635403,0.013223542,0.534897503,1.731236367,0.74560292,1.605876,0.691613148,0.022331567,0.112414837,0.013121373,0.022331567,0.01987131,0.279144587,0.140234671,0.049772899,0.022773152,0.064534444,0.013499874,0.027252082,0.003091093,0.154049962,0.004731264,0.02561191,0.025233409,0.06791847,0.025937631,0.021550547,0.023924516,0.362416981,0.184735425,0.058203411,0.056730207,0.078172712,0.016024361,0.10438574,3.272845047,0.800703315,2.826076536,0.816919323,0.163029358,31,22405,2785,7934,3951,3983,1575,5478,881,36.55041593,0.66,12021.21212
E02000392,325.462401,30,150,250,420,1000,284.6836665,3.913233526,99.91900862,15,50,75,113.6,340.8,83.56810047,2.40515438,8.806845134,0,0.2,1.8,14,47,13.781912,0.15377427,3.54336576,0,0.1,0.6,3.8,21.4,6.602590423,0.073669642,0.552511156,0,0.01,0.13,0.7,2.7,1.464402842,0.01633935,9.924597816,0,0.7,3.4,10,59,16.44186849,0.183453234,5.33117567,0,0.5,2.8,7.8,24,6.687390496,0.074615815,16.26709874,0,0.1,5,22.6,72,22.17139574,0.24738151,1.668100068,0,0,1,2.4,8.3,2.638102192,0.02943512,0.352549511,0,0,0,0,7.11,1.829904769,0.020417506,79.26160621,0,1.8,16.2,126,423,124.037208,1.383968431,31.89029184,0,0.9,5.4,34.2,192.6,59.4233138,0.663026778,39.69839126,0,2.8,13.6,40,236,65.76747397,0.733812936,21.32470268,0,2,11.2,31.2,96,26.74956199,0.298463259,65.06839496,0,0.4,20,90.4,288,88.68558295,0.989526039,3.168495415,0,0,1.8,4.4,16.2,5.234843314,0.058408747,2.467846579,0,0,0,0,49.77,12.80933338,0.142922542,171.2910458,0,41.2,102.5,265.35,545.2,168.234629,1.877109451,0.462730587,0.186176059,0.231759874,0.124493972,0.379870382,0.018497729,0.01440733,0.526300566,1.729360332,0.744794955,1.613725472,0.694993732,0.017721519,0.115903927,0.01058098,0.025413827,0.022265498,0.304414151,0.131710484,0.044433625,0.021518987,0.051249594,0.016455696,0.019214541,0.002109705,0.151931191,0.007465109,0.024862058,0.032749107,0.08074312,0.021744329,0.025641556,0.023268438,0.388926141,0.171478066,0.052873044,0.051239787,0.065023052,0.019235309,0.099827158,3.221376026,0.788111391,2.782901098,0.804438822,0.238210175,31,44246,5176,9327,4451,4876,1948,6608,771,33.98852793,0.56,16655.35714
E02000393,322.1641223,33,150,250,400,1000,281.1782104,3.542044985,100.8972922,15,50,75,113.6,227.2,77.40919437,2.145295236,9.012795825,0,0.3,1.8,14,47.5,14.21382026,0.145621935,3.654659436,0,0.1,0.6,4.1,21.7,6.778979479,0.069451287,0.542855443,0,0.01,0.13,0.75,2.7,1.31668163,0.013489528,9.706726865,0,0.7,3.4,10,59.9,16.23301191,0.166308745,5.637562362,0,0.6,3,8.1,24,7.041809863,0.072144009,15.64303434,0,0.3,4.8,19.6,71.6,21.76467442,0.222981151,1.581882189,0,0,1,2.2,7.8,2.378311154,0.024366023,0.272526912,0,0,0,0,7.11,1.498983837,0.015357231,81.11516243,0,2.7,16.2,126,427.5,127.9243823,1.310597413,32.89193492,0,0.9,5.4,36.9,195.3,61.01081531,0.625061582,38.82690746,0,2.8,13.6,40,239.6,64.93204766,0.665234978,22.55024945,0,2.4,12,32.4,96,28.16723945,0.288576036,62.57213737,0,1.2,19.2,78.4,286.4,87.05869767,0.891924603,3.038365072,0,0,1.8,4.4,15,4.752209747,0.048686839,1.907688383,0,0,0,0,49.77,10.49288686,0.10750062,171.1836027,0,41.2,102.5,260.2,561.2,168.5353195,1.726660311,0.473848903,0.192144191,0.226814408,0.131731364,0.365526466,0.01774916,0.011144107,0.531355265,1.732616466,0.746197296,1.602054723,0.689967414,0.016037658,0.121568735,0.00993459,0.026136457,0.027997482,0.320534224,0.120090862,0.052382386,0.023071239,0.051178193,0.012753496,0.018938668,0.001724185,0.150195681,0.003886259,0.015572402,0.027997482,0.082058678,0.019668913,0.026513891,0.028582629,0.391863956,0.158765341,0.058658452,0.054467285,0.065651243,0.013187159,0.100582453,3.158625887,0.772759536,2.786355466,0.805437359,0.408348193,31,50719,5961,5916,2844,3072,1084,4251,581,35.2484787,0.36,16433.33333
E02000394,321.6230688,32.5,150,250,420,900,290.2645229,3.382071266,101.3951258,14.8,47.1,75,113.6,340.8,78.48849725,1.986231702,8.678285966,0,0.2,1.9,13.6,44,13.4423545,0.125280005,3.423251713,0,0.1,0.6,3.8,20,6.143045187,0.057251929,0.539325912,0,0.01,0.13,0.7,2.5,1.635916303,0.015246407,10.17470641,0,1,3.6,10.2,59.1,16.72195396,0.155845203,5.276253589,0,0.5,2.7,7.9,23.9,6.64596814,0.061939069,16.12954984,0,0.2,5.5,22.1,71.3,21.84421725,0.203583653,1.556639535,0,0,1,2.2,7.2,2.312400359,0.0215511,0.234071942,0,0,0,0,5.28,1.461722677,0.013622957,78.1045737,0,1.8,17.1,122.4,396,120.9811905,1.127520041,30.80926541,0,0.9,5.4,34.2,180,55.28740668,0.515267363,40.69882566,0,4,14.4,40.8,236.4,66.88781585,0.623380813,21.10501436,0,2,10.8,31.6,95.6,26.58387256,0.247756275,64.51819937,0,0.8,22,88.4,285.2,87.376869,0.814334613,2.963134143,0,0,1.8,4.4,14.4,4.587099782,0.042750835,1.638503597,0,0,0,0,36.96,10.23205874,0.095360702,168.3294252,0,40.8,102.5,258.9,541.4,166.3510551,1.550357933,0.463998339,0.183029588,0.241780815,0.125379234,0.383285331,0.017603186,0.009733911,0.523374849,1.702605799,0.733272405,1.587531008,0.68371239,0.012384884,0.116250057,0.010955859,0.02177562,0.022637572,0.299755024,0.135326407,0.042598557,0.020777571,0.058726126,0.014380983,0.031007576,0.003152928,0.156625686,0.004105612,0.029623917,0.019915619,0.08376551,0.022098315,0.021557184,0.02402747,0.387752278,0.174642372,0.052923907,0.051017957,0.065062399,0.019053194,0.098099413,3.200408983,0.782981793,2.776781353,0.80266982,0.315319657,31,61048,7529,8629,4120,4509,1700,6166,763,34.65836134,0.67,12879.10448
E02000395,326.8930982,32.5,150,250,440,1000,280.2141707,5.704068753,100.1822841,15,56.8,75,113.6,227.2,72.30590498,3.34720825,9.15828212,0,0.3,1.8,14.05,49.125,14.56153329,0.242698123,3.71412913,0,0.1,0.6,4.1,21.7,7.082898645,0.118051181,0.543655484,0,0.01,0.13,0.7,2.6,1.495008174,0.024917409,9.953518184,0,0.8,3.4,10,59.9,16.48128021,0.274694683,5.599191671,0,0.6,2.8,7.9,24,7.092166066,0.118205642,15.72842528,0,0.3,4.8,20,71.3,21.91685558,0.365289809,1.661364327,0,0,1,2.3,8.3,2.637085438,0.043952493,0.326514491,0,0,0,0,7.11,1.90067784,0.031678734,82.42453908,0,2.7,16.2,126.45,442.125,131.0537996,2.184283108,33.42716217,0,0.9,5.4,36.9,195.3,63.7460878,1.062460632,39.81407274,0,3.2,13.6,40,239.6,65.92512085,1.098778733,22.39676668,0,2.4,11.2,31.6,96,28.36866426,0.472822568,62.91370111,0,1.2,19.2,80,285.2,87.66742233,1.461159236,3.170910274,0,0,1.8,4.4,16.2,5.21892443,0.086984189,2.285601434,0,0,0,0,49.77,13.30474488,0.22175114,173.1915186,0,41.2,105.9,265.3,584.775,171.7820304,2.863103461,0.475915563,0.193006923,0.229884656,0.129317918,0.363260866,0.018308693,0.013196959,0.529810876,1.744979685,0.751521845,1.610187888,0.693470177,0.011009706,0.113428944,0.011009706,0.027089671,0.024264812,0.327973345,0.121179197,0.051861509,0.025568593,0.050340432,0.009705925,0.018252934,0.003404317,0.151745618,0.006084311,0.018252934,0.028828046,0.08243127,0.02168011,0.026133259,0.024612931,0.412106248,0.153052919,0.05879776,0.056810914,0.06333021,0.010191377,0.090853001,3.149550221,0.770539169,2.736456966,0.791013458,0.19512519,31,19259,2195,6024,2886,3138,1064,4073,887,38.12466799,0.97,6210.309278
E02000396,320.0705295,30,150,250,400,1000,294.6129551,8.163999125,96.27761601,15,50,75,113.6,227.2,80.87590383,4.786823179,9.105356155,0,0.2,2.5,14.2,46.8,13.5152703,0.304003205,3.61484266,0,0.1,0.8,4.1,20,6.375761384,0.143411997,0.53752576,0,0.02,0.2,0.8,2.5,1.271936693,0.02861007,10.6775023,0,0.9,3.7,10.95,59.9,17.06233194,0.383788373,5.702471363,0,0.6,3.2,8.6,24,6.911819646,0.155469723,17.28446873,0,0.4,6.4,23.9,72,22.71002716,0.51082375,1.63998025,0,0,1,2.3,7.5,2.629902545,0.059155221,0.246646965,0,0,0,0,2.64,1.523303725,0.034264148,81.9482054,0,1.8,22.5,127.8,421.2,121.6374327,2.736028848,32.53358394,0,0.9,7.2,36.9,180,57.38185245,1.290707969,42.71000922,0,3.6,14.8,43.8,239.6,68.24932777,1.535153493,22.80988545,0,2.4,12.8,34.4,96,27.64727858,0.621878891,69.13787492,0,1.6,25.6,95.6,288,90.84010864,2.043294998,3.081648453,0,0,1.6,4.4,14.8,5.22367596,0.117497778,1.726528756,0,0,0,0,18.48,10.66312607,0.239849033,178.704143,0,41.7,115.1,275.15,559.19,170.4426196,3.833819195,0.458569141,0.182052768,0.238998428,0.127640496,0.386884567,0.017244415,0.009661381,0.558327389,1.699933766,0.732121623,1.590589101,0.685029439,0.020192688,0.107166425,0.013329814,0.020984559,0.026923585,0.266992213,0.127491091,0.046324403,0.022568299,0.068364788,0.012537944,0.027451498,0.002507589,0.174871321,0.006071004,0.035238221,0.020984559,0.077256141,0.027955064,0.02041361,0.030782009,0.356147269,0.157895372,0.0583661,0.051567222,0.071083076,0.017808621,0.130725514,3.295212462,0.806175515,2.867948891,0.829023148,0.097103301,31,10554,1217,6826,3291,3535,1631,4468,727,35.20407266,0.62,11009.67742
E02000397,367.9046549,37.5,154,300,485,1000,356.3550247,3.723423659,109.3628219,15,50,75,132,340.8,92.41742751,2.126063141,9.028242436,0,0.3,2.1,13.5,48.2,14.40296185,0.122762046,3.658615734,0,0.1,0.7,4.1,21.5,6.821970387,0.058146307,0.585315437,0,0.02,0.2,0.8,2.7,1.676973482,0.014293497,9.858469175,0,0.8,3.4,10.2,57.8,16.05179209,0.136815668,5.433114599,0,0.6,3,8,24,6.678019199,0.056919355,17.1573663,0,0.2,5.5,23.2,73,22.91618442,0.195323554,1.560285741,0,0,0.9,2.2,7.8,2.302841054,0.01962801,0.273595616,0,0,0,0,7.11,1.626089586,0.013859794,81.25418192,0,2.7,18.9,121.5,433.8,129.6266566,1.104858416,32.9275416,0,0.9,6.3,36.9,193.5,61.39773348,0.523316765,39.4338767,0,3.2,13.6,40.8,231.2,64.20716835,0.547262671,21.7324584,0,2.4,12,32,96,26.7120768,0.227677421,68.6294652,0,0.8,22,92.8,292,91.66473769,0.781294215,2.93862292,0,0,1.4,4.4,14.8,4.521223363,0.038536145,1.915169313,0,0,0,0,49.77,11.3826271,0.097018558,176.4698978,0,41.5,109.6,273.4,561.2,171.547645,1.462167306,0.460442166,0.186590132,0.223459509,0.123151079,0.388901824,0.016652262,0.010852669,0.479662041,1.692885525,0.729086111,1.58638693,0.683219663,0.012030104,0.107244669,0.012562241,0.030103767,0.024516325,0.28201376,0.13647421,0.054867156,0.024630355,0.052491543,0.018054658,0.024668364,0.00205253,0.160021285,0.005264358,0.026758904,0.026245771,0.060533854,0.02697162,0.030999783,0.023631009,0.36668249,0.192419489,0.063766404,0.05608104,0.059189458,0.019256931,0.100467922,3.271655674,0.800412334,2.827323897,0.817279891,0.378678829,31,76531,6650,8305,4266,4039,1679,5868,758,35.42865743,0.57,14570.17544
E02000398,443.2893801,40,182,350,500,1500,506.9219654,5.328846435,125.8402338,11,44,100,200,340.8,112.0661472,2.599478478,8.884801748,0,0.3,2.3,13,50.5,14.57228225,0.123960493,3.469082107,0,0.1,0.7,4.1,20.68,6.409854755,0.054526034,0.624697793,0,0.04,0.2,0.86,2.5,1.843367283,0.015680778,10.02437153,0,1.1,3.8,10.9,58,16.09490388,0.136912817,5.445760892,0,0.4,3.2,8.4,23.6,6.518306519,0.055448589,18.98095349,0,0.2,7.9,30.8,74,24.01272869,0.204266541,1.537934977,0,0,1,2.2,7.1,2.344500825,0.019943717,0.165881293,0,0,0,0,0,1.52096785,0.012938256,79.96321573,0,2.7,20.7,117,454.5,131.1505403,1.115644437,31.22173897,0,0.9,6.3,36.9,186.12,57.6886928,0.490734305,40.09748611,0,4.4,15.2,43.6,232,64.37961554,0.54765127,21.78304357,0,1.6,12.8,33.6,94.4,26.07322608,0.221794356,75.92381397,0,0.8,31.6,123.2,296,96.05091477,0.817066163,2.890722372,0,0,1.4,4.4,14,4.551115535,0.038714493,1.161169053,0,0,0,0,0,10.64677495,0.090567795,181.7219647,0,41.7,118.6,281.6,593.9,173.8977332,1.479277464,0.440030548,0.171810485,0.220652942,0.119870174,0.417802075,0.015907391,0.006389811,0.409939811,1.633103507,0.703339397,1.555669432,0.669990356,0.006754577,0.107997344,0.01305379,0.034228252,0.023716915,0.248591215,0.157651077,0.061246561,0.024532777,0.050298833,0.015748031,0.036125605,0.003510103,0.160591974,0.006451001,0.040337729,0.009164216,0.058215425,0.031304757,0.033748574,0.021242233,0.329804319,0.247198772,0.063801441,0.056311094,0.044162829,0.014257808,0.099952747,3.301733012,0.807770771,2.809854616,0.812230137,0.402032559,31,79850,5575,7629,3922,3707,2229,4781,619,32.86210512,1.2,6357.5
E02000400,388.7261664,39,166.4,300,500,1000,391.8001866,3.262420211,115.7206798,10.1,50,90,175,340.8,94.30576974,1.808766337,8.995361162,0,0.3,1.9,13.1,49,14.5858676,0.099283112,3.613055275,0,0.1,0.6,3.8,21.7,6.925398725,0.047139818,0.614141587,0,0.02,0.19,0.8,2.7,1.928467378,0.013126696,9.814941203,0,0.9,3.5,10.1,58.6,16.125126,0.10976054,5.496213139,0,0.6,2.9,8.4,24,6.733047039,0.045830518,17.48517313,0,0.4,6.4,23.9,73.1,22.99978587,0.156554988,1.639441101,0,0,1,2.3,7.9,2.433817233,0.016566512,0.195112533,0,0,0,0,2,1.462885798,0.009957574,80.95825046,0,2.7,17.1,117.9,441,131.2728084,0.893548012,32.51749747,0,0.9,5.4,34.2,195.3,62.32858852,0.42425836,39.25976481,0,3.6,14,40.4,234.4,64.500504,0.439042158,21.98485256,0,2.4,11.6,33.6,96,26.93218816,0.183322072,69.94069253,0,1.6,25.6,95.6,292.4,91.99914349,0.626219952,3.073007369,0,0,1.8,4.4,15.6,4.735126889,0.032231071,1.365787729,0,0,0,0,14,10.24020059,0.069703018,177.3225906,0,41.5,109.5,273.6,573.78,172.058233,1.17116632,0.456559145,0.183380456,0.221403064,0.123982243,0.394426295,0.017330039,0.007702277,0.456163248,1.680891533,0.72392058,1.574687821,0.678181131,0.008913865,0.111435423,0.012486678,0.031428641,0.026366147,0.294290766,0.145952427,0.054149307,0.023471563,0.047609243,0.018033621,0.021436876,0.001683461,0.151608371,0.004953493,0.029369732,0.016810387,0.065618392,0.02619297,0.031381211,0.024009802,0.375403139,0.201056093,0.057571798,0.050792903,0.051688105,0.017482252,0.098803337,3.214087568,0.786328266,2.78572232,0.805254339,0.461607513,31,120547,7571,8236,4025,4211,1944,5417,875,35.45738222,1.33,6192.481203
E02000401,426.3182672,37,175,335,500,1500,503.6674655,7.014878357,120.6403282,9,48,100,200,340.8,102.6484424,3.414577135,9.606157352,0,0.3,2.5,14,52.5,15.26598674,0.175156403,4.007839496,0,0.1,0.8,4.7,21.7,7.676924879,0.088082256,0.657081674,0,0.1,0.3,0.9,2.5,1.793498249,0.020577949,10.43519035,0,1.1,3.6,11.6,57.5,16.47388382,0.189015377,5.575994586,0,0.5,3.3,8.5,23.5,6.486892237,0.074428252,20.05376094,0,0.1,8.7,38.1,73.5,24.48599906,0.280943485,1.525553918,0,0,1,2.2,7,2.184497412,0.025064132,0.129640469,0,0,0,0,0,1.303870051,0.014960133,86.45541617,0,2.7,22.5,126,472.5,137.3938807,1.576407626,36.07055546,0,0.9,7.2,42.3,195.3,69.09232391,0.792740301,41.7407614,0,4.4,14.4,46.4,230,65.89553529,0.756061506,22.30397834,0,2,13.2,34,94,25.94756895,0.297713008,80.21504374,0,0.4,34.8,152.4,294,97.94399623,1.12377394,2.872929445,0,0,1.6,4.4,14,4.305666856,0.049401662,0.907483281,0,0,0,0,0,9.127090354,0.104720929,192.754851,0,46,135,297.1,603.835,177.4931995,2.036492686,0.448525242,0.187131765,0.216548435,0.115711632,0.416150584,0.014904577,0.004707966,0.452138381,1.61424579,0.695217821,1.53204595,0.659816276,0.007126872,0.095988983,0.011533827,0.037700121,0.021483904,0.227750043,0.170115338,0.065037012,0.02740575,0.055913238,0.017696678,0.036563952,0.002410053,0.172904114,0.007574453,0.036391806,0.006403856,0.050443887,0.028359777,0.041221549,0.019033444,0.31608054,0.244739515,0.067666004,0.062028849,0.049174824,0.016918021,0.10433359,3.309332223,0.809629922,2.848945041,0.823529804,0.289155223,31,42934,3210,6978,3360,3618,2003,4361,614,34.07208369,0.75,9304
E02000402,416.8912947,37.5,175,325,500,1288.25,457.6244949,5.798639681,117.3759316,10.1,37.6,100,176,340.8,101.9085082,3.058584267,9.16568698,0,0.3,2.5,13.6,49,14.47397962,0.15040846,3.630460704,0,0.1,0.8,4.225,21,6.552295451,0.068089129,0.671446938,0,0.1,0.25,0.9,2.5,2.119164405,0.022021605,10.63770604,0,1.2,4,11.8,58.5,16.75638549,0.174126412,5.505075894,0,0.5,3.2,8.5,23.5,6.513422755,0.067685178,19.53253907,0,0.3,8.4,33.425,73.8,24.09399932,0.250376292,1.549752642,0,0,1,2.3,7.1,2.351162323,0.024432445,0.107845306,0,0,0,0,0,1.279276568,0.013293788,82.49118282,0,2.7,22.5,122.4,441,130.2658166,1.353676144,32.67414633,0,0.9,7.2,38.025,189,58.97065906,0.612802164,42.55082415,0,4.8,16,47.2,234,67.02554194,0.696505649,22.02030358,0,2,12.8,34,94,26.05369102,0.270740712,78.13015629,0,1.2,33.6,133.7,295.2,96.37599729,1.001505167,2.902401619,0,0,1.4,4.4,14,4.596581138,0.04776604,0.754917141,0,0,0,0,0,8.954935973,0.093056517,186.2989614,0,43.2,126.3,286,578.1,173.8500647,1.806588185,0.442789279,0.175385553,0.228400759,0.118198746,0.419380525,0.015579269,0.004052181,0.446876593,1.616542153,0.69620681,1.536058714,0.66154448,0.006156453,0.102118046,0.010505507,0.03380401,0.028523016,0.235074838,0.159192319,0.063484891,0.024230443,0.055521039,0.017565659,0.039028523,0.002202768,0.177096865,0.007201356,0.034142897,0.00415137,0.054284695,0.026092205,0.034984652,0.025703928,0.316482649,0.232455201,0.067649628,0.05663971,0.052237659,0.017627467,0.115842208,3.286386937,0.804016346,2.867911397,0.82901231,0.309547925,31,51733,3574,6716,3167,3549,1873,4269,574,33.84484812,0.95,7069.473684
E02000403,367.9399873,35,150,295,480,1000,435.1908884,6.487627657,115.6488095,15,50,75,165,340.8,97.57317657,3.077485894,9.376964736,0,0.3,2.4,14.4,47.1,14.68160479,0.177966844,3.897180831,0,0.1,0.8,4.3,21.5,7.045327889,0.085401752,0.576427245,0,0.03,0.2,0.78,2.5,1.637207986,0.019845837,10.64763635,0,0.9,3.8,11.6,58.3,16.72362981,0.202719774,5.377262296,0,0.5,3.2,7.9,24,6.595516516,0.079949248,17.7346401,0,0.1,6.5,26,72.5,22.93499924,0.278012484,1.61103381,0,0,1,2.3,7.7,2.558799079,0.03101714,0.329376355,0,0,0,0,7.11,1.97690101,0.023963513,84.39268263,0,2.7,21.6,129.6,423.9,132.1344431,1.601701592,35.07462748,0,0.9,7.2,38.7,193.5,63.407951,0.768615765,42.5905454,0,3.6,15.2,46.4,233.2,66.89451924,0.810879097,21.50904919,0,2,12.8,31.6,96,26.38206606,0.31979699,70.93856039,0,0.4,26,104,290,91.73999694,1.112049937,3.018334736,0,0,1.4,4.4,14.675,4.947859641,0.059976752,2.305634488,0,0,0,0,49.77,13.83830707,0.167744594,182.1642614,0,44.1,116.6,279,561.2,174.0765666,2.110113814,0.463277934,0.192543956,0.23380297,0.118075022,0.389420844,0.016569302,0.012656898,0.495092319,1.69329231,0.729261304,1.585841988,0.682984969,0.017732133,0.116047388,0.010923917,0.032387107,0.017655204,0.253288715,0.145703516,0.051580891,0.024001846,0.055004231,0.015039618,0.024924994,0.004731133,0.176628971,0.005269636,0.026886684,0.022194015,0.062598663,0.024429389,0.033298656,0.018143475,0.346543197,0.213108077,0.057319464,0.059348439,0.060238738,0.01552941,0.109442491,3.288845615,0.804617863,2.819643078,0.815059637,0.251325185,31,37998,3893,7796,3999,3797,1414,5729,653,35.05413032,0.86,9065.116279
