area_id,weight,weight_perc2.5,weight_perc25,weight_perc50,weight_perc75,weight_perc97.5,weight_std,weight_ci95,volume,volume_perc2.5,volume_perc25,volume_perc50,volume_perc75,volume_perc97.5,volume_std,volume_ci95,fat,fat_perc2.5,fat_perc25,fat_perc50,fat_perc75,fat_perc97.5,fat_std,fat_ci95,saturate,saturate_perc2.5,saturate_perc25,saturate_perc50,saturate_perc75,saturate_perc97.5,saturate_std,saturate_ci95,salt,salt_perc2.5,salt_perc25,salt_perc50,salt_perc75,salt_perc97.5,salt_std,salt_ci95,sugar,sugar_perc2.5,sugar_perc25,sugar_perc50,sugar_perc75,sugar_perc97.5,sugar_std,sugar_ci95,protein,protein_perc2.5,protein_perc25,protein_perc50,protein_perc75,protein_perc97.5,protein_std,protein_ci95,carb,carb_perc2.5,carb_perc25,carb_perc50,carb_perc75,carb_perc97.5,carb_std,carb_ci95,fibre,fibre_perc2.5,fibre_perc25,fibre_perc50,fibre_perc75,fibre_perc97.5,fibre_std,fibre_ci95,alcohol,alcohol_perc2.5,alcohol_perc25,alcohol_perc50,alcohol_perc75,alcohol_perc97.5,alcohol_std,alcohol_ci95,energy_fat,energy_fat_perc2.5,energy_fat_perc25,energy_fat_perc50,energy_fat_perc75,energy_fat_perc97.5,energy_fat_std,energy_fat_ci95,energy_saturate,energy_saturate_perc2.5,energy_saturate_perc25,energy_saturate_perc50,energy_saturate_perc75,energy_saturate_perc97.5,energy_saturate_std,energy_saturate_ci95,energy_sugar,energy_sugar_perc2.5,energy_sugar_perc25,energy_sugar_perc50,energy_sugar_perc75,energy_sugar_perc97.5,energy_sugar_std,energy_sugar_ci95,energy_protein,energy_protein_perc2.5,energy_protein_perc25,energy_protein_perc50,energy_protein_perc75,energy_protein_perc97.5,energy_protein_std,energy_protein_ci95,energy_carb,energy_carb_perc2.5,energy_carb_perc25,energy_carb_perc50,energy_carb_perc75,energy_carb_perc97.5,energy_carb_std,energy_carb_ci95,energy_fibre,energy_fibre_perc2.5,energy_fibre_perc25,energy_fibre_perc50,energy_fibre_perc75,energy_fibre_perc97.5,energy_fibre_std,energy_fibre_ci95,energy_alcohol,energy_alcohol_perc2.5,energy_alcohol_perc25,energy_alcohol_perc50,energy_alcohol_perc75,energy_alcohol_perc97.5,energy_alcohol_std,energy_alcohol_ci95,energy_tot,energy_tot_perc2.5,energy_tot_perc25,energy_tot_perc50,energy_tot_perc75,energy_tot_perc97.5,energy_tot_std,energy_tot_ci95,f_energy_fat,f_energy_saturate,f_energy_sugar,f_energy_protein,f_energy_carb,f_energy_fibre,f_energy_alcohol,energy_density,h_nutrients_weight,h_nutrients_weight_norm,h_nutrients_calories,h_nutrients_calories_norm,f_beer,f_dairy,f_eggs,f_fats_oils,f_fish,f_fruit_veg,f_grains,f_meat_red,f_poultry,f_readymade,f_sauces,f_soft_drinks,f_spirits,f_sweets,f_tea_coffee,f_water,f_wine,f_dairy_weight,f_eggs_weight,f_fats_oils_weight,f_fish_weight,f_fruit_veg_weight,f_grains_weight,f_meat_red_weight,f_poultry_weight,f_readymade_weight,f_sauces_weight,f_sweets_weight,h_items,h_items_norm,h_items_weight,h_items_weight_norm,representativeness_norm,transaction_days,num_transactions,man_day,population,male,female,age_0_17,age_18_64,age_65+,avg_age,area_sq_km,people_per_sq_km
E02000221,346.088594,30,132,260,400,1000,518.3718652,18.06628357,115.9396092,23.5,50,100,175,340.8,88.5130001,7.327186684,9.467732373,0,0.2,2.8,14.85,46.985,14.28698862,0.407559622,3.644312937,0,0.1,0.8,4,21,6.427473306,0.183354146,0.564222846,0,0.04,0.22,0.73,2.0985,1.667337009,0.047563504,12.71673089,0,1.4,4.3,12.05,66.5,19.26979524,0.549702298,5.164573364,0,0.4,2.9,7.7,23.3,6.287785633,0.179369327,19.37740843,0,0.1,8.2,28.3,74,23.87286184,0.68101227,1.697035782,0,0,1,2.2,8.995,3.002163504,0.085641604,0.0984278,0,0,0,0,0,1.056276133,0.030131997,85.20959136,0,1.8,25.2,133.65,422.865,128.5828975,3.6680366,32.79881643,0,0.9,7.2,36,189,57.84725975,1.650187311,50.86692357,0,5.6,17.2,48.2,266,77.07918095,2.198809191,20.65829346,0,1.6,11.6,30.8,93.2,25.15114253,0.717477309,77.50963371,0,0.4,32.8,113.2,296,95.49144735,2.724049081,3.12881643,0,0,1.4,4.2,17,5.922397135,0.168946025,0.688994601,0,0,0,0,0,7.393932932,0.210923981,187.1953296,0,41.2,121,291.6,582.6,181.1008872,5.166197801,0.455190798,0.175211724,0.271731798,0.110356885,0.414057519,0.01671418,0.003680619,0.540888468,1.621646691,0.698405215,1.52289926,0.655877012,0.008078231,0.088010204,0.009141156,0.024659864,0.018494898,0.226828231,0.168154762,0.034438776,0.018282313,0.084608844,0.020620748,0.049744898,0.00127551,0.193239796,0.008715986,0.039115646,0.006590136,0.065487553,0.021600261,0.022990559,0.018734958,0.317400456,0.211961536,0.045657942,0.042281636,0.098152285,0.021337853,0.134394963,3.248901752,0.794845575,2.842122296,0.821557588,0.038177707,31,6517,867,10681,5087,5594,2981,6484,1216,34.95403052,2.8,3814.642857
E02000222,313.8977604,25,120,240,400,1000,336.242147,11.03041217,91.34592593,18.7,47.1,75,113.6,227.2,68.33474794,5.776557581,9.190196116,0,0.3,2.7,13.4,46.3625,13.92122217,0.37658517,3.501100533,0,0.1,0.9,3.9,20,6.620944553,0.179104212,0.600728342,0,0.06,0.22,0.8,2.7,1.319932927,0.035705713,10.75730198,0,1.3,3.9,11.6,59.5,16.74006382,0.452838099,5.507254379,0,0.6,3.2,8.5,23.5,6.300257899,0.170429267,19.57460015,0,1.2,10,28.3,73.5,23.29980703,0.630286744,1.867593298,0,0,1.2,2.4,8.5,2.919524448,0.078976515,0.120924303,0,0,0,0,0,1.102613804,0.029826979,82.71176504,0,2.7,24.3,120.6,417.2625,125.2909996,3.389266532,31.5099048,0,0.9,8.1,35.1,180,59.58850097,1.611937911,43.02920792,0,5.2,15.6,46.4,238,66.96025528,1.811352396,22.02901752,0,2.4,12.8,34,94,25.2010316,0.681717069,78.29840061,0,4.8,40,113.2,294,93.19922813,2.521146976,3.507235339,0,0,2,4.8,16.545,5.796826749,0.156810872,0.846470122,0,0,0,0,0,7.718296627,0.208788856,187.3928886,0,44.5,126.1,290.9,582.6,175.4904635,4.747220124,0.441381557,0.168148882,0.229620282,0.117555248,0.41783016,0.018715947,0.004517088,0.59698702,1.642821828,0.70752485,1.552531402,0.66863888,0.005935286,0.091135363,0.010721807,0.022975302,0.017231476,0.255025847,0.175761057,0.044227455,0.018380241,0.090752441,0.014168103,0.027378901,0.002680452,0.169825771,0.008807199,0.035611717,0.009381581,0.056711349,0.027172655,0.02295,0.018452736,0.347801887,0.215396416,0.051794611,0.044412616,0.084963618,0.016905929,0.113438184,3.198842104,0.782598455,2.793109219,0.807389631,0.060439137,31,7379,1073,8180,4053,4127,1727,5465,988,37.00134474,1.86,4397.849462
E02000223,324.45,30,100,260,420,1000,325.2402434,14.74281727,121.9546816,20,38,100,227.2,340.8,98.33531674,11.84902112,10.55345081,0,0.2,3.6,17.4,39.7975,14.11223619,0.530192353,4.091941997,0,0.1,1.3,5.625,18.0925,5.854013882,0.219933493,0.577196678,0,0.1,0.27,0.8,2.2,1.62548286,0.061068889,13.98617841,0,1.5,4.7,18.1,56.3925,18.66716637,0.701319673,5.087639501,0,0.4,3.4,7.6,21,5.821523146,0.218712826,22.0486417,0,0.1,11.8,44.5,74.4,25.16160741,0.945313816,1.610058737,0,0,1,2.2,8.3,2.367867308,0.088960043,0.119384765,0,0,0,0,0,0.942013031,0.035391138,94.98105727,0,1.8,32.4,156.6,358.1775,127.0101257,4.771731179,36.82747797,0,0.9,11.7,50.625,162.8325,52.68612493,1.979401435,55.94471366,0,6,18.8,72.4,225.57,74.66866548,2.805278691,20.350558,0,1.6,13.6,30.4,84,23.28609258,0.874851303,88.19456681,0,0.4,47.2,178,297.6,100.6464296,3.781255263,2.958002937,0,0,1.4,4.2,14.4,4.612438895,0.173287904,0.835693355,0,0,0,0,0,6.594091214,0.247737969,207.3198784,0,47.3,164.45,335.7,541.4,180.5214863,6.782136462,0.458137724,0.17763602,0.26984732,0.098160187,0.425403331,0.014267821,0.004030937,0.638988684,1.572855262,0.677391891,1.488746657,0.641168286,0.004057543,0.10660273,0.009959425,0.021025452,0.009590557,0.189597934,0.181482848,0.040575433,0.017705644,0.067871634,0.0136481,0.041313169,0.009959425,0.22685356,0.012910365,0.040944301,0.005901881,0.095033709,0.03129067,0.032310291,0.011384656,0.295058314,0.232519598,0.061070295,0.042583392,0.060548784,0.018560449,0.119639843,3.219607748,0.787678781,2.87993856,0.83248894,0.016349329,31,3973,535,8495,3800,4695,3114,4597,784,30.68887581,0.96,8848.958333
E02000224,316.2451517,30,135,240,415,1000,293.0343385,9.05891781,99.20501982,18.745,33,75,113.6,259.08,82.41919384,5.880636861,8.509403626,0,0.2,1.9,12.6,48.2,13.46429085,0.332857944,3.170451654,0,0.1,0.6,3.2075,21,6.012413844,0.148636102,0.629507991,0,0.03,0.2,0.8,2.7,1.85417768,0.045838119,9.278085242,0,0.9,3.2,9.4,60.2,15.94484287,0.394180999,5.330852417,0,0.7,3.2,7.7,23,6.234718039,0.154131803,19.10535941,0,1.5,9.2,28.1,73.4,22.92900867,0.566840302,1.724753499,0,0,1.2,2.4,7.6825,2.542293701,0.062849404,0.163890153,0,0,0,0,2.6,1.186140097,0.029323205,76.58463263,0,1.8,17.1,113.4,433.8,121.1786177,2.995721498,28.53406489,0,0.9,5.4,28.8675,189,54.1117246,1.337724921,37.11234097,0,3.6,12.8,37.6,240.8,63.77937148,1.576723996,21.32340967,0,2.8,12.8,30.8,92,24.93887216,0.616527213,76.42143766,0,6,36.8,112.4,293.6,91.71603467,2.267361207,3.236046438,0,0,2,4.8,14.4,5.093973106,0.125930837,1.147231069,0,0,0,0,18.2,8.302980682,0.205262432,178.7127575,0,41.7,117.9,273.8,541.4,169.96995,4.201918151,0.428534782,0.159664398,0.207664755,0.119316662,0.427621613,0.018107529,0.006419413,0.565108292,1.637475452,0.705222291,1.565488636,0.674219257,0.019276725,0.088736658,0.008921459,0.030906484,0.016090489,0.266209973,0.196431416,0.038075514,0.019595348,0.083320057,0.019276725,0.032977537,0.001115182,0.13477776,0.007487653,0.02517126,0.011629759,0.062217602,0.024880425,0.024429349,0.016290981,0.381389062,0.172750791,0.053069535,0.060286758,0.089032196,0.022482598,0.093170703,3.224523358,0.788881388,2.799325785,0.809186622,0.077450723,31,8606,1187,8027,3968,4059,1842,5302,883,35.94991902,1.28,6271.09375
E02000225,341.9096463,30,135.75,260,450,1000,306.0913907,17.02597951,104.8026432,25,47.3,56.8,175,340.8,91.61987356,11.98275772,8.664484425,0,0.3,2.6,13.1,36.19,13.44840731,0.61123984,3.443727175,0,0.1,1,3.7,19.7425,6.441211956,0.292757743,0.584337003,0,0.03,0.2,0.8,2.08425,1.652270143,0.075096873,11.95168099,0,1.425,4.5,13.3,63.9225,17.68808734,0.803936365,5.441450054,0,0.4,3.4,8.5,22.195,6.170551812,0.280456043,20.83394737,0,1.1,11.2,35.025,73,23.97677861,1.089761932,1.647685285,0,0,1,2.2,8.4,2.465092426,0.112040234,0.059856874,0,0,0,0,0,0.87931171,0.039965353,77.98035983,0,2.7,23.4,117.9,325.71,121.0356658,5.501158563,30.99354458,0,0.9,9,33.3,177.6825,57.9709076,2.634819685,47.80672395,0,5.7,18,53.2,255.69,70.75234935,3.215745458,21.76580021,0,1.6,13.6,34,88.78,24.68220725,1.121824174,83.33578947,0,4.4,44.8,140.1,292,95.90711443,4.359047727,3.101707841,0,0,1.6,4.4,16.8,4.972009637,0.225981435,0.41899812,0,0,0,0,0,6.155181972,0.279757473,186.6026555,0,46.5,125.6,291.2,550.7,171.9798374,7.816608015,0.417895231,0.166093802,0.256195303,0.1166425,0.446594874,0.016621992,0.002245403,0.545765987,1.579988521,0.680464018,1.524991579,0.656778124,0.003796095,0.10791757,0.00813449,0.018438178,0.021691974,0.226681128,0.172451193,0.038503254,0.021149675,0.095444685,0.010303688,0.056399132,0.002711497,0.17516269,0.013557484,0.025488069,0.002169197,0.075510114,0.022730201,0.024001838,0.015792905,0.372862167,0.206285504,0.041466933,0.061424629,0.072285418,0.009869058,0.097771234,3.208032509,0.784846892,2.734996886,0.7905914,0.012241895,31,2668,412,7632,3632,4000,2035,4584,1013,36.90120545,1.62,4711.111111
E02000227,324.1770673,26,114,240,420,1000,380.3577903,15.39928719,101.0061702,15,50,100,113.6,340.8,73.70941349,6.681043728,8.948107658,0,0.3,3.6,14.2,36,12.47586338,0.407448035,3.580646504,0,0.1,1,4.1,19.97,6.010572187,0.196298705,0.618197003,0,0.1,0.25,0.8,2.5,1.300733442,0.04248053,12.19811321,0,1.575,4.6,12.7,59.9925,17.65596364,0.576624436,5.323007769,0,0.5,3.5,8.2,22.9775,6.0963874,0.199101336,22.16585461,0,1.2,11.6,40.4,74.4775,24.79289095,0.809708666,1.774211987,0,0,1.2,2.4,8.185,2.331965246,0.076159431,0.12337682,0,0,0,0,0,1.329459663,0.043418697,80.53296892,0,2.7,32.4,127.8,324,112.2827705,3.667032314,32.22581853,0,0.9,9,36.9,179.73,54.09514968,1.766688345,48.79245283,0,6.3,18.4,50.8,239.97,70.62385458,2.306497745,21.29203108,0,2,14,32.8,91.91,24.3855496,0.796405344,88.66341842,0,4.8,46.4,161.6,297.91,99.17156379,3.238834663,3.316514983,0,0,2,4.8,15.4,4.640460424,0.151552355,0.863637741,0,0,0,0,0,9.306217641,0.303930876,194.6685711,0,46.2,147.1,316.175,535.4,173.1022593,5.653330212,0.413692711,0.165541969,0.25064371,0.109375802,0.45545831,0.017036725,0.004436452,0.600500747,1.574265805,0.677999378,1.52751868,0.657866487,0.003064067,0.099164345,0.009192201,0.017270195,0.011420613,0.220612813,0.179387187,0.044011142,0.01643454,0.101392758,0.020612813,0.025626741,0.003899721,0.176044568,0.010584958,0.0545961,0.006685237,0.054468839,0.023598617,0.022450469,0.015238456,0.322899796,0.230436389,0.07307758,0.034788758,0.077398696,0.026399463,0.119242937,3.219496752,0.787651626,2.820112254,0.815195259,0.021302464,31,5001,794,11641,5487,6154,2562,7159,1920,39.40615067,4.6,2530.652174
E02000228,298.4565789,27,100,220,400,1000,385.8057929,18.94218513,95.08551587,18.7,33,72.5,113.6,309.56,91.05946876,11.29723224,9.881980937,0,0.3,4,15.7,37.3,13.07982335,0.522142801,3.628731869,0,0.1,1.1,4.3,18.5,5.768116565,0.230261561,0.683690323,0,0.1,0.4,0.9,2.4,1.59941598,0.063848228,12.03511397,0,1.5,4,12,60.14,18.10127161,0.722597577,5.855549109,0,0.7,4.3,8.9,23.7,6.259251031,0.249867508,22.63010775,0,1.6,12.3,42.9,74,24.3079938,0.970368149,1.852590137,0,0.1,1.3,2.4,8.8,2.870723173,0.114598447,0.109518864,0,0,0,0,0,1.119008795,0.044670511,88.93782843,0,2.7,36,141.3,335.7,117.7184102,4.699285211,32.65858682,0,0.9,9.9,38.7,166.5,51.91304908,2.072354048,48.14045586,0,6,16,48,240.56,72.40508644,2.890390308,23.42219644,0,2.8,17.2,35.6,94.8,25.03700412,0.999470032,90.520431,0,6.4,49.2,171.6,296,97.23197519,3.881472595,3.382925818,0,0,2,4.6,15.54,5.670786348,0.226376166,0.766632051,0,0,0,0,0,7.833061566,0.312693574,207.0300137,0,49.8,160.8,332.4,546.63,177.9615575,7.104174396,0.429589057,0.157748078,0.232528873,0.113134304,0.437233372,0.016340268,0.003703,0.693668789,1.596422959,0.687541945,1.528083193,0.65810961,0.005813953,0.07641196,0.006644518,0.01910299,0.010797342,0.188953488,0.196013289,0.051079734,0.013704319,0.134136213,0.02076412,0.037790698,0.001245847,0.189368771,0.012458472,0.026993355,0.00872093,0.056178242,0.019673808,0.024767844,0.011465811,0.29052503,0.258474493,0.071902481,0.034217618,0.098806942,0.021702538,0.112285193,3.202621115,0.783522992,2.817303725,0.814383412,0.028840526,31,3211,610,7904,3847,4057,1581,4441,1882,44.02694838,3.13,2525.239617
E02000230,305.6977853,30,125,240,400,980,311.4799048,9.85740627,92.63157122,15,33,75,113.6,227.2,77.16193335,5.805656307,8.820428103,0,0.2,2.4,13.8,41.24,13.1041947,0.33751838,3.366903159,0,0.1,0.8,3.8,19.6,6.062210733,0.156141418,0.566303556,0,0.06,0.23,0.8,2.3,1.230462907,0.031692436,11.19482479,0,1.3,4,11.8,61.92,17.29818975,0.445541075,5.388555153,0,0.4,3.2,8,23.7,6.42519255,0.165490565,19.61493699,0,0.9,9.6,29.2,73.4,23.32376022,0.600738768,1.767857759,0,0,1.2,2.3,8.5,2.684297209,0.06913814,0.186470537,0,0,0,0,2,1.379643683,0.035534812,79.38385293,0,1.8,21.6,124.2,371.16,117.9377523,3.037665423,30.30212843,0,0.9,7.2,34.2,176.4,54.5598966,1.405272766,44.77929915,0,5.2,16,47.2,247.68,69.192759,1.782164298,21.55422061,0,1.6,12.8,32,94.8,25.7007702,0.66196226,78.45974797,0,3.6,38.4,116.8,293.6,93.29504088,2.40295507,3.338166753,0,0,2,4.6,16.6,5.369398201,0.138296982,1.305293758,0,0,0,0,14,9.657505782,0.248743687,184.041282,0,46.2,125.6,285.3,547.2,170.9415707,4.40285904,0.431337209,0.16464854,0.243311167,0.117116227,0.426316026,0.018138141,0.007092397,0.602036687,1.638679642,0.705740908,1.565549467,0.674245456,0.012296502,0.096293731,0.008832698,0.019916869,0.023727052,0.257360582,0.171111881,0.040006928,0.018011777,0.085729131,0.014201593,0.028403187,0.002597852,0.17007274,0.009698649,0.027710426,0.014028403,0.066916949,0.023831246,0.025107243,0.019967069,0.359691559,0.20779106,0.050260149,0.045468914,0.074654005,0.017224666,0.10908714,3.222412208,0.788364894,2.786061231,0.805352306,0.082716175,31,7905,1329,10575,5158,5417,2207,6608,1760,39.94893617,2.62,4036.259542
E02000231,308.0533151,30.1875,143.5,250,400,1000,254.1094115,9.840450278,97.20641283,20,50,75,113.6,227.2,73.12661572,6.431763463,9.198617453,0,0.2,2.8,13.8,48.7,13.86260912,0.432880637,3.45071791,0,0.1,0.9,4.1,19,6.094170635,0.190299563,0.539570142,0,0.03,0.2,0.8,2.3,1.42348734,0.044450514,10.75979706,0,1.1,4,11.5,63.9,16.7090815,0.52176598,5.32224759,0,0.5,3,8,23.9,6.500843716,0.202998537,18.36062912,0,0.6,8.7,25.1,73,22.91101111,0.715430479,1.702841197,0,0,1.1,2.3,8.3475,2.396634925,0.074838499,0.148680809,0,0,0,0,0,1.175658519,0.03671169,82.78755708,0,1.8,25.2,124.2,438.3,124.7634821,3.895925731,31.05646119,0,0.9,8.1,36.9,171,54.84753571,1.712696071,43.03918823,0,4.4,16,46,255.6,66.83632598,2.087063921,21.28899036,0,2,12,32,95.6,26.00337486,0.811994147,73.44251649,0,2.4,34.8,100.4,292,91.64404446,2.861721914,3.198528666,0,0,2,4.6,16,4.739161072,0.14798737,1.040765665,0,0,0,0,0,8.229609635,0.25698183,181.7583583,0,45.6,117,280.2,582.6,173.2437018,5.409792867,0.455481431,0.170866757,0.236793447,0.117127986,0.404066791,0.017597698,0.005726095,0.590022406,1.65545502,0.71296567,1.552602841,0.668669648,0.008646999,0.108850458,0.011698881,0.022634791,0.018056968,0.274160732,0.16276704,0.040437436,0.018819939,0.071719227,0.017548321,0.030773143,0.001271617,0.164292981,0.006612411,0.029755849,0.011953204,0.067423866,0.030592863,0.03092556,0.018059987,0.356043563,0.189261344,0.05424497,0.053861285,0.071008584,0.029235305,0.099342674,3.189015586,0.780194392,2.866852411,0.828706194,0.067429474,31,5572,860,7666,3752,3914,1538,4619,1509,42.71810592,3.36,2281.547619
E02000232,275.5856721,23,88,200,400,1000,291.4247125,21.99167971,69.16024096,20,33,56.8,75,227.2,53.09518711,8.136662284,7.84954185,0,0.2,2.3,11.9,31.86,10.90187218,0.634914178,2.754449339,0,0.1,0.7,2.85,15.2,4.60203496,0.268017933,0.634118943,0,0.01,0.23,0.88,2.265,1.644225792,0.095758073,11.07991189,0,1.6,4.2,11.2,58.7,16.69698623,0.972415849,5.406431718,0,0.6,3.5,8.2,22.66,6.140265453,0.357602945,21.18731278,0,1.95,11.8,29.15,71.13,23.33071787,1.358757773,2.016828194,0,0,1.4,2.4,8.8,2.878419457,0.167636282,0.090120705,0,0,0,0,0,0.82308515,0.047935659,70.64587665,0,1.8,20.7,107.1,286.74,98.11684964,5.714227605,24.79004405,0,0.9,6.3,25.65,136.8,41.41831464,2.412161395,44.31964758,0,6.4,16.8,44.8,234.8,66.78794492,3.889663396,21.62572687,0,2.4,14,32.8,90.64,24.56106181,1.430411779,84.7492511,0,7.8,47.2,116.6,284.52,93.32287147,5.435031091,3.652334802,0,0,2.4,4.8,14.93,5.346212237,0.311358076,0.630844934,0,0,0,0,0,5.761596051,0.335549616,181.3040344,0,44.8,122.7,284.2,528.8,168.1633901,9.793668358,0.38965419,0.136731894,0.244449318,0.119278796,0.467442721,0.020144807,0.003479486,0.657886286,1.592442708,0.685827744,1.550475246,0.667753342,0.015004413,0.092674316,0.000882613,0.01059135,0.017652251,0.224183583,0.204766108,0.024713151,0.026478376,0.120917917,0.014121801,0.046778464,0.000882613,0.14651368,0.002647838,0.045895852,0.005295675,0.077333656,0.00193603,0.014574006,0.013837239,0.332615389,0.248911655,0.044716923,0.067524436,0.084878796,0.011879697,0.101792173,3.156624847,0.77226998,2.681570707,0.775147771,0.011402595,31,1601,311,6344,3057,3287,1351,3620,1373,42.30627365,4.38,1448.401826
E02000233,336.6103774,28,150,268,450,1000,347.3160096,13.50271478,113.7616702,25,50,100,200,240.08,81.21206363,7.384815119,8.900615022,0,0.2,2.3,13.5,42.5,13.07121648,0.414584639,3.343857629,0,0.1,0.8,3.7,18.8,5.904903906,0.187288035,0.540666841,0,0.06,0.25,0.8,2.4,1.049512219,0.03328777,11.28731222,0,1.2,4.1,11.8,60.4,17.71827766,0.561977208,5.64458257,0,0.7,3.6,8.8,24,6.289554789,0.19948815,20.1320335,0,1.6,10.5,28.8,73,23.24957478,0.737415418,1.739753991,0,0,1.1,2.4,8.8,2.471799659,0.07839899,0.12763106,0,0,0,0,1,1.012297608,0.03210742,80.1055352,0,1.8,20.7,121.5,382.5,117.6409483,3.731261749,30.09471866,0,0.9,7.2,33.3,169.2,53.14413516,1.685592317,45.14924889,0,4.8,16.4,47.2,241.6,70.87311063,2.247908832,22.57833028,0,2.8,14.4,35.2,96,25.15821915,0.797952602,80.528134,0,6.4,42,115.2,292,92.99829913,2.949661671,3.212352787,0,0,1.8,4.6,16.5,4.845773701,0.153695208,0.89341742,0,0,0,0,7,7.086083254,0.22475194,187.3177697,0,49.8,124,292.6,535.4,169.1653865,5.365481535,0.427645147,0.160661312,0.24103025,0.120534909,0.4299012,0.017149215,0.004769528,0.556482457,1.623986738,0.699413019,1.55297636,0.668830514,0.015481501,0.106008922,0.011283128,0.021516662,0.021779061,0.224350564,0.17816846,0.033586985,0.027027027,0.091839412,0.019942272,0.020729467,0.001311992,0.176856468,0.006035161,0.03437418,0.009708738,0.067387198,0.025760711,0.033126628,0.020590925,0.287367794,0.224947473,0.046661,0.054765626,0.086321909,0.02741222,0.125658516,3.257175745,0.796869812,2.936708801,0.84889922,0.07691887,31,5155,800,6350,3103,3247,1544,3875,931,38.03448819,1.59,3993.710692
E02000234,348.8307045,25.35,150,250,455,1000,359.5638511,12.44717722,93.77668966,18.7,33,75,113.6,227.2,75.12854487,5.477857039,8.300328219,0,0.2,1.8,12,44.24,13.31969018,0.363900698,3.189215382,0,0.1,0.5,3.3,19.8,6.345349918,0.173358181,0.532206448,0,0.01,0.17,0.78,2.4,1.176248906,0.032135717,9.406647893,0,0.8,3.4,9.6,58.53,15.98031646,0.436590359,5.351180812,0,0.4,3.2,8.1,23.09,6.327133593,0.172860502,17.98887745,0,0.3,7.9,25.6,72.2,22.52157177,0.615300774,1.728102544,0,0,1.1,2.4,8.8,2.616966323,0.071496849,0.218325147,0,0,0,0,2.6,1.450881599,0.039638822,74.70295397,0,1.8,16.2,108,398.16,119.8772116,3.275106281,28.70293843,0,0.9,4.5,29.7,178.2,57.10814926,1.56022363,37.62659157,0,3.2,13.6,38.4,234.12,63.92126585,1.746361434,21.40472325,0,1.6,12.8,32.4,92.36,25.30853437,0.691442008,71.95550981,0,1.2,31.6,102.4,288.8,90.08628708,2.461203098,3.283006409,0,0,1.8,4.6,17,5.23441044,0.143006751,1.528276026,0,0,0,0,18.2,10.15617119,0.277471753,172.8744695,0,41,104.4,267.6,540.09,170.1745288,4.649254519,0.432122535,0.166033414,0.21765268,0.123816567,0.416229823,0.018990695,0.00884038,0.49558272,1.670509898,0.719449453,1.591476101,0.685411449,0.011314865,0.095981272,0.006242684,0.026336325,0.015606711,0.263753414,0.166211471,0.049356223,0.019703472,0.080764729,0.015996879,0.046625049,0.00351151,0.136168552,0.005072181,0.038431526,0.018923137,0.062147115,0.016424932,0.02572609,0.016073741,0.405172629,0.190052579,0.070507441,0.045932177,0.06186184,0.022025077,0.08407638,3.281373776,0.802789873,2.705318071,0.782012298,0.07376831,31,7416,1111,8547,4165,4382,2002,5160,1385,38.98654499,3.11,2748.231511
E02000235,298.8596017,23,125,225,400,1000,294.3362673,10.88356684,92.05737052,18.7,35,75,100,227.2,80.33815219,7.044797384,8.737340476,0,0.2,2.8,12.9,39.3,12.48512423,0.377695245,3.533614286,0,0.1,0.8,4.1,20.2,6.098293448,0.184483261,0.594472143,0,0.08,0.24,0.8,2.7,1.331782436,0.040288577,11.99335714,0,1.3,4,12.3,61.81,18.17458023,0.549810511,5.258261905,0,0.5,3.2,7.9,23.5025,6.10919283,0.184812985,19.57921429,0,0.4,10.4,29.4,72,22.79932948,0.689716672,1.624678571,0,0,1.1,2.3,7.8025,2.223777607,0.067272877,0.151295405,0,0,0,0,1,1.114215429,0.033706823,78.63606429,0,1.8,25.2,116.1,353.7,112.366118,3.399257201,31.80252857,0,0.9,7.2,36.9,181.8,54.88464103,1.660349352,47.97342857,0,5.2,16,49.2,247.24,72.69832094,2.199242043,21.03304762,0,2,12.8,31.6,94.01,24.43677132,0.739251941,78.31685714,0,1.6,41.6,117.6,288,91.19731794,2.758866687,3.011095238,0,0,1.8,4.4,15.4,4.378979508,0.132471228,1.059067833,0,0,0,0,7,7.799508003,0.235947759,182.0561321,0,44.3,111.25,277.225,540.415,170.952984,5.171604859,0.431933071,0.174685292,0.263508996,0.115530564,0.430179727,0.016539378,0.00581726,0.609169426,1.617317894,0.696540904,1.547443844,0.666447788,0.015014299,0.093422307,0.0042898,0.014299333,0.016682555,0.222831268,0.170162059,0.035748332,0.019065777,0.096758818,0.024547188,0.032888465,0.001906578,0.194470925,0.014537655,0.030266921,0.013107722,0.073383131,0.010282651,0.020374749,0.017524849,0.367157741,0.163334632,0.052375604,0.050502436,0.081177812,0.03159698,0.132289417,3.247889967,0.794598041,2.79686109,0.808474165,0.066142467,31,5685,918,7129,3425,3704,1577,4334,1218,40.64398934,5.4,1320.185185
